Date,Commodities,Sweden,Europe_Dev,Gold,Bonds_Corporate,USA_EqWeight,Bonds_Short_1-3Y,USA_SP500,Bonds_Long_20Y,REITs,Bonds_TIPS,Emerging,Cash
2012-12-12,0.004697074264673917,-0.009233315045834134,0.006237871121239191,0.0007086401405551612,-0.0030481396674353345,0.0005643297432287309,-1.5869854708139286e-06,0.00048420742597476973,-0.011618172683808048,-0.0027597072614597984,0.0007926998131289054,0.003892203332027444,9.411762964850467e-05
2012-12-13,-0.009078165547555694,-0.0120766865559494,-0.0037264262371389245,-0.008461332938912047,-0.0015723555065029204,-0.0050744934203283965,8.946058269065915e-05,-0.006135300438206981,0.0007263972649731443,-0.00767779376250588,-0.0008007903901670055,-0.004815210934627778,9.411762964850467e-05
2012-12-14,0.006178786378166601,0.005919639067197391,0.007882801556656993,-0.0014759025705763928,0.0007383468142982963,-0.0018886084159381866,-1.5869854708139286e-06,-0.003719719025332413,0.00749157831486702,-0.00015953259248890905,-0.00040294492396941717,0.005044521615683362,9.411762964850467e-05
2012-12-17,-0.0007559115911959235,0.008312709582875,0.004113924468238439,0.0018728903144162867,-0.0032249367286070196,0.011922583712754342,-1.5869854708139286e-06,0.01174859774795367,-0.014975599785950422,0.005254347890512712,-0.0010016746296815926,0.0025034049487127064,9.411762964850467e-05
2012-12-18,0.0025126605903604826,0.014780174124066736,0.010250392427207489,-0.01436758421453499,-0.0024892878509211736,0.012530350530157497,-1.5869854708139286e-06,0.011125631594552932,-0.010192949176359822,0.010304739176237199,-4.362689847159373e-06,0.006146672946357068,9.411762964850467e-05
2012-12-19,0.00359312044557214,0.004056028633739439,-0.0008167118145829821,-0.0024220568378294782,0.0038966078302478113,-0.004802229597181906,8.893891439121226e-05,-0.007433021615977364,0.003311073141561094,-0.0013756180480186675,0.00019525797982655746,-0.001371639622315124,9.411762964850467e-05
2012-12-20,-0.004723115794791011,0.009778728562024552,0.004871607696192992,-0.012137844598479997,0.0009881785297161105,0.004825402286862124,-9.210469113618558e-05,0.005748444056428603,0.00015752228779719601,0.013110961527929232,0.0006349084879246902,0.006868378257734564,9.411762964850467e-05
2012-12-21,-0.0018436400390404728,-0.004692633004441005,-0.0064739717790351925,0.0037405356539728096,0.0017296590969420045,-0.007593620581762495,8.893891439121226e-05,-0.00908029293190804,0.010908305090930881,-0.0016607352895874339,-0.0002036119699787564,-0.010945811340110856,9.411762964850467e-05
2012-12-24,-0.003300414338593405,-0.002699234669100825,-0.003667450200386946,0.0017928860374076816,-0.000665409246001003,-0.003368037790747902,-9.210469113618558e-05,-0.003085011289909123,-0.0018081171722117428,0.001323059324862541,-0.0002040598481372058,-0.002084633318764073,9.411762964850467e-05
2012-12-26,0.010177774541987317,0.000324986738398092,0.0016295568717945574,0.0009803213080623596,0.0014191182984595319,-0.005631448100491432,-1.5869854708139286e-06,-0.0042187310902847,0.0035893459486693313,-0.004729698913126135,0.0005943381314119645,0.0025267243577371534,9.411762964850467e-05
2012-12-27,-3.0045155697155934e-05,0.009415697646836252,0.003666090232208319,0.0023476669522850546,0.0032185006923521886,-0.002076579185879446,8.893891439121226e-05,-0.0013438739209150619,0.00334698296550906,0.0036706533091037663,0.00019535684598759318,0.0071247200892221585,9.411762964850467e-05
2012-12-28,-0.002917152743829421,-0.01035216847497289,-0.014226343000009578,-0.0038630142390129185,0.002219069122429751,-0.0102156383014258,-1.5869854708139286e-06,-0.010811612860305853,0.0057013316683545145,-0.006565868362664373,-4.362689847159373e-06,0.0029595454016937417,9.411762964850467e-05
2012-12-31,0.005398843409849086,0.017851447494114048,0.01813259098408393,0.009203113598286183,-0.005266789839570074,0.01911302416372429,0.00017944842585992937,0.016992766197652553,-0.01728137775188321,0.010593171244289046,0.0001952149846211615,0.014801385730074612,9.411762964850467e-05
2013-01-02,0.0035697255686473195,0.01257067015726121,0.011736695027393829,0.007082009811226975,0.002309209601436546,0.024005910523957175,-0.00018258962891348762,0.025626488629451938,-0.013376893536878653,0.012456767938780589,-0.0006029762433511499,0.021096823281635535,9.411762964850467e-05
2013-01-03,-0.008279674865887099,-0.008514134007044927,-0.0156106545340714,-0.012089146883960122,-0.005447507753047143,-0.0005492277086809327,-1.5869854708139286e-06,-0.002263090665098777,-0.013557313919983605,-0.00015490295152353895,-0.001002343467239708,-0.005949902258527984,9.411762964850467e-05
2013-01-04,-0.00437006313881394,0.00823349217478353,0.005686407347171185,-0.004730447690784678,-0.0005020688631927062,0.008063207259029204,-1.5869854708139286e-06,0.004388522621182167,0.0038921084482212986,0.0046492475724209115,-0.0004038720857729716,0.0017580940703789683,9.411762964850467e-05
2013-01-07,0.001786184941308111,-0.003283066569533144,-0.002833646902532627,-0.006311090484055537,0.0016538096605616115,-0.003818089258442181,-9.210469113618558e-05,-0.002736476885440875,0.0004146463325278571,0.00223720728976895,0.0005950387464686013,-0.008624484236902208,9.411762964850467e-05
2013-01-08,0.002508050824053143,-0.011826742987386951,-0.007300634418870966,0.007071939582345532,0.0009052111668756968,-0.004196645896654139,-1.5869854708139286e-06,-0.0028805964185754096,0.0065772892254214455,-0.0019434373631441737,0.0005953944054661875,-0.008254406112993218,9.411762964850467e-05
2013-01-09,-0.0014766906190398776,-0.003000767659277037,0.0004038717971899253,-0.0004517661589290567,-0.00033567947095947126,0.003481597006534498,8.893891439121226e-05,0.0025379820161361977,-0.0009308099998600605,0.0028335725745309848,0.0009936128891394613,0.005827942928742225,9.411762964850467e-05
2013-01-10,0.003591808040154243,0.013645725712895906,0.01632223167063973,0.009268164896855335,0.0004910934120123667,0.006026445475990627,-1.5869854708139286e-06,0.007946494488732636,-0.0027781219201182816,0.0010382633987902068,-0.0002037588131827972,0.008921021886281855,9.411762964850467e-05
2013-01-11,-0.0043606658296866385,0.006888860260139129,0.007224719980280403,-0.00569554387020943,0.0018148150497232507,0.0003633818971027214,-1.5869854708139286e-06,-7.159679213120107e-05,0.008915877634451785,-0.0005999604240382039,-0.0008021062501631926,-0.007537601950883044,9.411762964850467e-05
2013-01-14,0.006494098739511012,0.0061892913391374815,0.00517896448602384,0.002964387843607641,-0.001987052141989354,0.0005437152656779798,-9.210469113618558e-05,-0.0006836908093362792,-0.002761884891602673,0.002824083526980381,0.0005943206150520464,0.0040026980642329235,9.411762964850467e-05
2013-01-15,-0.004351227887539277,-0.00876950924559472,-0.011507795464790083,0.006298410809831401,-0.0008321624757497981,0.004171541062147899,-1.5869854708139286e-06,0.0006770140311707085,0.004593912543296108,0.004746627876449638,0.0005944723149959863,-0.003787900888000517,9.411762964850467e-05
2013-01-16,0.0010548981452653816,-0.004593075306924099,-0.004017193360120408,0.000537777733139011,-5.155393176359269e-06,-0.001444980334776913,-1.5869854708139286e-06,-0.00013963301146369123,0.002074194240643701,-0.0011868939950261392,-0.00020402476255354518,-0.0017960520926402213,9.411762964850467e-05
2013-01-17,0.004305269257089961,0.00689122768369832,0.014097183299494498,0.004287953376103326,-0.0017438358114599817,0.008862562727185885,-9.262626472716917e-05,0.006456801575493332,-0.00998153392590595,0.0031022544762244753,-0.0006028568821292435,0.006912274672207008,9.411762964850467e-05
2013-01-18,0.0064448151559233224,0.003579517912934982,-0.004374643515055121,-0.001607575522632021,0.0009891656383702596,0.002868378998407861,8.946058269065915e-05,0.002226332414542842,0.00771524565776649,0.004272215839862259,0.00019535684598759318,0.0010975583737589112,9.411762964850467e-05
2013-01-22,0.002829041133250998,0.0006387501660078954,-0.0008024656887898329,0.0035404884244953916,-5.155393176359269e-06,0.007328902093081124,-1.5869854708139286e-06,0.00538943937940517,0.001907976418376256,0.005135603707854264,0.0005944723149959863,-0.0008981264725658189,9.411762964850467e-05
2013-01-23,0.0010391259022652921,-0.002612646732879309,-0.00040352780708241553,-0.002826322693284644,0.0012387548063788056,-0.0010645100481616598,-1.5869854708139286e-06,0.001605481356493632,-0.0015037113685716363,-0.0002969678492217298,-4.362689847159373e-06,-0.0064437952747753435,9.411762964850467e-05
2013-01-24,-0.000742118133780556,0.007159118410311471,0.007586599320047904,-0.010983358612783434,-0.0014125381174239227,0.004441362477542565,-9.262626472716917e-05,0.00026417455436189563,-0.0035059839107234314,0.0020410197288396326,-0.00020402476255354518,-0.0029134910836733363,9.411762964850467e-05
2013-01-25,-0.002167545200906562,0.018758307601900004,0.022992968184398554,-0.004786032789317773,-0.004563655361562335,0.0072515469838523305,-1.5869854708139286e-06,0.005619220152409454,-0.013712112272426413,0.005684321326389741,-0.0010013433065255706,-0.0024741584818841478,9.411762964850467e-05
2013-01-28,-0.00038709855100671486,0.008247187493762409,-0.004655433811837639,-0.0022567417226629916,-0.0008376961764038349,-0.0022827197871068128,-1.5869854708139286e-06,-0.0012019027334170262,-0.0036515958162117723,0.0026054814386085035,-0.0002040598481372058,-0.007417559670426788,9.411762964850467e-05
2013-01-29,0.005684285679572021,0.006604516782312553,0.005057959039844517,0.004351319518170804,-0.0022549887713465555,0.0028157113661748667,8.946058269065915e-05,0.003927762867994566,-0.005534782458165632,0.00288853348791962,0.0007941772394968183,0.011744853144481926,9.411762964850467e-05
2013-01-30,0.01133368042733851,0.009064733484626775,-0.0011668290847376417,0.00743801843267855,-0.003346010776366315,-0.002983262080363036,-1.5869854708139286e-06,-0.003919507671044542,-0.0017177848755119962,-0.009524507101561275,0.000993627663932628,-0.005151797211360387,9.411762964850467e-05
2013-01-31,-0.00038120613365633105,-0.005595176456836715,-0.002719409758632385,-0.006119827411415035,0.0007490668650316223,-0.00035221334046142694,-1.5869854708139286e-06,-0.00246908223385478,0.004874345367806843,-0.005975581256369322,0.0005932640006947043,0.00088674565975988,9.411762964850467e-05
2013-02-01,0.0038336863175805203,0.021510194064020105,0.014775717110417474,0.001535027035993508,-0.0026012308919607374,0.009156605697647313,2.5622122427293448e-05,0.01028400095669535,-0.012993047485146403,0.005855485172024277,0.00019530419939561838,0.006720275629873429,9.411762964850467e-05
2013-02-04,-0.0035289733745828,-0.018332309252777623,-0.03641673404305845,0.003390804925694768,0.003364404718408265,-0.009946085174422414,-9.25382267926711e-05,-0.011244182195301544,0.01280166372411018,-0.0023352184440500467,0.0007926184526769742,-0.01294072905487964,9.411762964850467e-05
2013-02-05,0.0038323295258577694,0.010252381872633887,0.007950963186153404,-0.00026271361634144785,-0.0020201422480400355,0.008460047163223683,8.937252873186807e-05,0.010094027519357063,-0.008895247531998662,-0.0023406621713705222,-0.00020372903038035073,0.00292366506369679,9.411762964850467e-05
2013-02-06,-0.0014291268593856765,-0.0009354219475560255,-0.011448679843462095,0.002639089725247512,0.0026017400829354553,0.003320272299556004,-1.5869854708139286e-06,0.0007244270246600237,0.008183508921014937,0.003507439897830089,-4.362689847159373e-06,-0.00248888783451795,9.411762964850467e-05
2013-02-07,-0.0038830288454519968,-0.015112069476208911,-0.00718984962399738,-0.0034027683460595703,0.0003304117676476981,-0.0020903695654987953,-9.25382267926711e-05,-0.0013263122873996558,-0.0022322595437762605,-0.004233836187388151,-0.0013977636503333946,-0.008138113443565298,9.411762964850467e-05
2013-02-08,0.003837841438017131,0.003429876191026082,0.004016328426652782,-0.0016840880181594464,0.002175249170092375,0.004887360591447454,-1.5869854708139286e-06,0.005560598137360762,0.0038499041196278228,0.009220928660015781,0.000992225153126025,0.007952991287555777,9.411762964850467e-05
2013-02-11,-0.0035327288660290668,0.003106104828451306,-0.0008048281384446243,-0.01158983597873564,-0.0005072927136319239,0.00034756376874245376,8.937252873186807e-05,-0.0002012422299447758,-0.0007766974715893715,0.001446202100722882,-0.0006018014991872045,-0.0004626880427885949,9.411762964850467e-05
2013-02-12,0.001727452658433215,0.008692130766743356,0.008011336243074263,0.0011739045756162803,-0.0010095329005427311,0.003299434556433667,-1.5869854708139286e-06,0.001643606095669492,-0.0024862854668353807,0.00752947424103545,-0.0004027575415102014,0.0015688615139892725,9.411762964850467e-05
2013-02-13,0.0003207902354562808,0.019710789057837408,0.0075501765126697595,-0.005269430453996193,-0.002351863232272211,0.00017319117019964914,-1.5869854708139286e-06,0.0008518548511180501,-0.008144920821378188,-0.0005800240825369896,-0.00020363950653656815,0.004047969172964461,9.411762964850467e-05
2013-02-14,-0.0014330528147895594,-0.005753745716954306,-0.015000458834151131,-0.004416953927446565,0.002767120318232452,0.002422126820659898,-9.25382267926711e-05,0.0009166326446718998,0.009059889622590633,-0.004177762027605225,0.0011917403254166903,-0.0009109575815172688,9.411762964850467e-05
2013-02-15,-0.004245060964284675,-0.0012279088589051135,-0.004812166295885101,-0.016372087118172507,-0.00042404200482071275,-0.0008629784531578588,-1.5869854708139286e-06,-0.0011856623383272868,-0.0029177697885971465,0.0004290013502710188,-0.00040292663829277764,-0.0015852362481800775,9.411762964850467e-05
2013-02-19,-0.003910051674763881,0.010943641269477444,0.020930101729844663,-0.0027764519762890627,-0.0002565524764274185,0.006910526684249296,-1.5869854708139286e-06,0.007490975888731377,-0.0049866300660367235,0.00793846006046861,-4.362689847159373e-06,0.00043869911778715576,9.411762964850467e-05
2013-02-20,-0.011361498288477545,-0.0072364836505771635,-0.013805736447449646,-0.025059293123268378,0.0016710120019642893,-0.015957393667936803,-1.5869854708139286e-06,-0.012466746254792382,0.0030109128522350925,-0.006452690435877928,-0.00020331684669594452,-0.009239696408628206,9.411762964850467e-05
2013-02-21,-0.011491371773891146,-0.01759791790377796,-0.019196714500479217,0.007775974795757978,0.001585497625747001,-0.009241191380731872,-9.220422492572933e-05,-0.0060828532164066695,0.005840568209599439,-0.007503853896216661,-4.362689847159373e-06,-0.01137064170155011,9.411762964850467e-05
2013-02-22,-3.0045155697155934e-05,0.01819792102359874,0.009779590283022888,0.002277476006281809,0.0006630865392653895,0.00985548964160965,8.903846621244327e-05,0.00976914391484418,0.0006765291734063261,0.010021010462962998,0.0003943376793402731,0.003893955273789329,9.411762964850467e-05
2013-02-25,-0.004740201307799619,-0.042449411982469765,-0.018575225325700773,0.00894013097406221,0.005922482715243316,-0.0198673284022155,-1.5869854708139286e-06,-0.019030281692385853,0.019645205696646073,-0.018994681635270738,0.000593093220930152,-0.01488933395578218,9.411762964850467e-05
2013-02-26,-0.0018501601115362698,0.017082635058388806,0.0020522399416280646,0.01216508975923647,-0.0012500432785973459,0.006756679980826297,-1.5869854708139286e-06,0.00684160012198598,-0.005790082502955984,0.006887933824651249,-0.0008009696933961585,0.006726247324695844,9.411762964850467e-05
2013-02-27,-0.006230065692159559,0.013993797754967119,0.015594813532127993,-0.010577830236544905,-0.00033730003678578147,0.013952634830713961,-1.5869854708139286e-06,0.012595197742788056,-0.002958752019153077,0.0072776119358271,-4.362689847159373e-06,0.00898901232686855,9.411762964850467e-05
2013-02-28,-0.00443360492821121,-0.007378582872345829,-0.002833646902532627,-0.010173098708319617,0.00032709960715160413,-0.0012194921849845164,-1.5869854708139286e-06,-0.001978799160821998,0.0018528930181211933,-0.0010169811408451412,0.0003943601751579262,-0.004815192165048443,9.411762964850467e-05
2013-03-01,-0.007033360125750621,0.008955275732713375,-0.007300634418870966,-0.003675956241769751,0.0022789869728696566,0.004185678625705291,7.740001404243912e-06,0.0032946372982149974,0.005436653580486395,0.0033241658402500818,-4.362689847159373e-06,0.0013670639108982474,9.411762964850467e-05
2013-03-04,-0.003741974328822506,0.011327201132721232,0.0024455685510074154,-0.0009342315834076631,-0.0007538608726501694,0.003820892803309661,-9.271678708078213e-05,0.005321450876683231,-0.005305348061058868,0.007496590884493504,-4.362689847159373e-06,-0.008733664012225084,9.411762964850467e-05
2013-03-05,0.009284394187980993,0.007564048238598131,0.01547440100496722,0.000509449586936439,-0.0016696058448463225,0.01055388248104805,-1.5869854708139286e-06,0.00895533417296246,-0.0028834111468069024,0.0078704955279294,0.00039399770193426775,0.011333469012999364,9.411762964850467e-05
2013-03-06,-0.005567150540750299,-0.0063277268074436455,0.008820343190203195,0.005562258123179786,-0.002923472910149938,0.001026966376819427,8.955112153685718e-05,0.0013574964296139136,-0.009080650423515801,-0.00298808999285205,-0.0006014618601957178,0.0052540612278517695,9.411762964850467e-05
2013-03-07,0.006651594842862485,0.012699899135725223,0.009140670310142207,-0.003539911839239185,-0.0032664754493898496,0.0029076434794343964,-1.5869854708139286e-06,0.001808347420788392,-0.00770951316772206,-0.004706800342056394,-0.00040290416040311694,0.0024931276166031413,9.411762964850467e-05
2013-03-08,0.0029197052689133862,-0.00688565670057284,-0.0019742609286359514,0.00011517084683188017,-0.0035280355558640064,0.006479821102012728,-9.271678708078213e-05,0.004261373293288351,-0.01044244397826044,0.0017129186070483637,0.000194631057634842,0.00907454733265034,9.411762964850467e-05
2013-03-11,0.0007052443269013331,0.004201207119251871,0.001969423707289142,0.0018176911441221133,0.0006676232945477256,0.003049940275645646,-1.5869854708139286e-06,0.003791699219864997,0.0009506920037010147,0.0008528814806494367,0.00019530419939561838,-0.004514288310548342,9.411762964850467e-05
2013-03-12,0.002174285413990118,-0.005406111120893287,-0.002762503546273276,0.007827788202978025,0.002015143571231892,-0.00016903696904080334,0.00018051807716967794,-0.0022468390106539227,0.0072179077364304955,-0.0037174989276349546,0.0007926184526769742,-0.010188438015544143,9.411762964850467e-05
2013-03-13,-0.005162059985083012,-0.0057365364750343595,-0.003955258667985628,-0.0034531511035923446,-0.0009293340864650057,0.0025341438029640173,-1.5869854708139286e-06,0.0014096746221354817,-0.0010454049072337046,0.0009984298264815727,0.00019469849812403517,-0.009607334939660261,9.411762964850467e-05
